,id,type,DEG_tp2_tp4,GO_id
63013,FUN_014677,gene,no,GO:0005739
63014,FUN_014677,gene,no,GO:0009611
63015,FUN_014677,gene,no,GO:0009867
63016,FUN_014677,gene,no,GO:0042742
63017,FUN_014677,gene,no,GO:0046872
63018,FUN_014677,gene,no,GO:0061630
63019,FUN_014677,gene,no,GO:0070534
63020,FUN_017729,gene,no,GO:0000786
63021,FUN_017729,gene,no,GO:0003677
63022,FUN_017729,gene,no,GO:0005634
63023,FUN_017729,gene,no,GO:0030527
63024,FUN_017729,gene,no,GO:0046982
63025,FUN_017987,gene,no,GO:0002218
63026,FUN_017987,gene,no,GO:0003723
63027,FUN_017987,gene,no,GO:0004386
63028,FUN_017987,gene,no,GO:0005741
63029,FUN_017987,gene,no,GO:0008270
63030,FUN_017987,gene,no,GO:0010494
63031,FUN_017987,gene,no,GO:0031048
63032,FUN_017987,gene,no,GO:0031380
63033,FUN_017987,gene,no,GO:0042742
63034,FUN_017987,gene,no,GO:0045071
63035,FUN_017987,gene,no,GO:0045087
63036,FUN_017987,gene,no,GO:0051607
63037,FUN_023609,gene,no,GO:0005737
63038,FUN_023609,gene,no,GO:0005813
63039,FUN_023609,gene,no,GO:0007049
63040,FUN_023609,gene,no,GO:0007346
63041,FUN_023609,gene,no,GO:0019900
63042,FUN_023609,gene,no,GO:0030496
63043,FUN_023609,gene,no,GO:0051301
63044,FUN_023609,gene,no,GO:0072686
63045,FUN_023609,gene,no,GO:0097431
63046,FUN_023609,gene,no,GO:1990023
63047,FUN_024405,gene,no,GO:0004995
63048,FUN_024405,gene,no,GO:0005886
63049,FUN_024405,gene,no,GO:0006936
63050,FUN_024405,gene,no,GO:0007217
63051,FUN_024405,gene,no,GO:0014057
63052,FUN_024405,gene,no,GO:0014827
63053,FUN_024405,gene,no,GO:0016497
63054,FUN_024405,gene,no,GO:0033685
63055,FUN_024405,gene,no,GO:0035106
63056,FUN_024405,gene,no,GO:0036126
63057,FUN_024405,gene,no,GO:0043117
63058,FUN_024405,gene,no,GO:0045987
63059,FUN_024405,gene,no,GO:0051602
63060,FUN_024405,gene,no,GO:0061827
63061,FUN_024405,gene,no,GO:0070459
63062,FUN_024405,gene,no,GO:0070474
63063,FUN_024405,gene,no,GO:0097225
63064,FUN_024405,gene,no,GO:1902093
63065,FUN_031707,gene,no,GO:0000049
63066,FUN_031707,gene,no,GO:0002940
63067,FUN_031707,gene,no,GO:0004809
63068,FUN_031707,gene,no,GO:0005730
63069,FUN_031707,gene,no,GO:0005737
63070,FUN_031707,gene,no,GO:0005829
63071,FUN_031707,gene,no,GO:0016423
63072,FUN_031707,gene,no,GO:0030488
63073,FUN_031797,gene,no,GO:0000785
63074,FUN_031797,gene,no,GO:0003677
63075,FUN_031797,gene,no,GO:0005635
63076,FUN_031797,gene,no,GO:0005737
63077,FUN_031797,gene,no,GO:0006979
63078,FUN_031797,gene,no,GO:0010836
63079,FUN_031798,gene,no,GO:0000785
63080,FUN_031798,gene,no,GO:0003677
63081,FUN_031798,gene,no,GO:0005635
63082,FUN_031798,gene,no,GO:0005737
63083,FUN_031798,gene,no,GO:0006979
63084,FUN_031798,gene,no,GO:0010836
63085,FUN_035137,gene,no,GO:0000165
63086,FUN_035137,gene,no,GO:0002221
63087,FUN_035137,gene,no,GO:0002227
63088,FUN_035137,gene,no,GO:0002253
63089,FUN_035137,gene,no,GO:0002606
63090,FUN_035137,gene,no,GO:0002710
63091,FUN_035137,gene,no,GO:0002720
63092,FUN_035137,gene,no,GO:0002732
63093,FUN_035137,gene,no,GO:0002815
63094,FUN_035137,gene,no,GO:0002830
63095,FUN_035137,gene,no,GO:0002862
63096,FUN_035137,gene,no,GO:0002925
63097,FUN_035137,gene,no,GO:0003779
63098,FUN_035137,gene,no,GO:0005524
63099,FUN_035137,gene,no,GO:0005737
63100,FUN_035137,gene,no,GO:0005794
63101,FUN_035137,gene,no,GO:0005829
63102,FUN_035137,gene,no,GO:0005856
63103,FUN_035137,gene,no,GO:0005886
63104,FUN_035137,gene,no,GO:0006909
63105,FUN_035137,gene,no,GO:0006952
63106,FUN_035137,gene,no,GO:0006954
63107,FUN_035137,gene,no,GO:0006963
63108,FUN_035137,gene,no,GO:0006965
63109,FUN_035137,gene,no,GO:0007165
63110,FUN_035137,gene,no,GO:0007249
63111,FUN_035137,gene,no,GO:0007254
63112,FUN_035137,gene,no,GO:0007584
63113,FUN_035137,gene,no,GO:0008284
63114,FUN_035137,gene,no,GO:0009595
63115,FUN_035137,gene,no,GO:0009986
63116,FUN_035137,gene,no,GO:0010936
63117,FUN_035137,gene,no,GO:0016045
63118,FUN_035137,gene,no,GO:0016323
63119,FUN_035137,gene,no,GO:0018108
63120,FUN_035137,gene,no,GO:0019899
63121,FUN_035137,gene,no,GO:0019901
63122,FUN_035137,gene,no,GO:0030277
63123,FUN_035137,gene,no,GO:0030544
63124,FUN_035137,gene,no,GO:0031398
63125,FUN_035137,gene,no,GO:0031982
63126,FUN_035137,gene,no,GO:0032088
63127,FUN_035137,gene,no,GO:0032494
63128,FUN_035137,gene,no,GO:0032495
63129,FUN_035137,gene,no,GO:0032496
63130,FUN_035137,gene,no,GO:0032498
63131,FUN_035137,gene,no,GO:0032500
63132,FUN_035137,gene,no,GO:0032689
63133,FUN_035137,gene,no,GO:0032695
63134,FUN_035137,gene,no,GO:0032701
63135,FUN_035137,gene,no,GO:0032703
63136,FUN_035137,gene,no,GO:0032720
63137,FUN_035137,gene,no,GO:0032731
63138,FUN_035137,gene,no,GO:0032733
63139,FUN_035137,gene,no,GO:0032735
63140,FUN_035137,gene,no,GO:0032740
63141,FUN_035137,gene,no,GO:0032755
63142,FUN_035137,gene,no,GO:0032757
63143,FUN_035137,gene,no,GO:0032760
63144,FUN_035137,gene,no,GO:0032874
63145,FUN_035137,gene,no,GO:0032991
63146,FUN_035137,gene,no,GO:0034134
63147,FUN_035137,gene,no,GO:0034136
63148,FUN_035137,gene,no,GO:0035556
63149,FUN_035137,gene,no,GO:0038061
63150,FUN_035137,gene,no,GO:0038187
63151,FUN_035137,gene,no,GO:0042742
63152,FUN_035137,gene,no,GO:0042834
63153,FUN_035137,gene,no,GO:0043123
63154,FUN_035137,gene,no,GO:0043330
63155,FUN_035137,gene,no,GO:0043406
63156,FUN_035137,gene,no,GO:0043410
63157,FUN_035137,gene,no,GO:0043552
63158,FUN_035137,gene,no,GO:0044877
63159,FUN_035137,gene,no,GO:0045087
63160,FUN_035137,gene,no,GO:0045089
63161,FUN_035137,gene,no,GO:0045335
63162,FUN_035137,gene,no,GO:0045747
63163,FUN_035137,gene,no,GO:0045944
63164,FUN_035137,gene,no,GO:0046330
63165,FUN_035137,gene,no,GO:0050679
63166,FUN_035137,gene,no,GO:0050700
63167,FUN_035137,gene,no,GO:0050727
63168,FUN_035137,gene,no,GO:0050731
63169,FUN_035137,gene,no,GO:0050766
63170,FUN_035137,gene,no,GO:0050830
63171,FUN_035137,gene,no,GO:0050871
63172,FUN_035137,gene,no,GO:0051092
63173,FUN_035137,gene,no,GO:0051353
63174,FUN_035137,gene,no,GO:0051403
63175,FUN_035137,gene,no,GO:0051649
63176,FUN_035137,gene,no,GO:0051770
63177,FUN_035137,gene,no,GO:0051879
63178,FUN_035137,gene,no,GO:0060585
63179,FUN_035137,gene,no,GO:0060907
63180,FUN_035137,gene,no,GO:0070371
63181,FUN_035137,gene,no,GO:0070374
63182,FUN_035137,gene,no,GO:0070431
63183,FUN_035137,gene,no,GO:0071222
63184,FUN_035137,gene,no,GO:0071224
63185,FUN_035137,gene,no,GO:0071225
63186,FUN_035137,gene,no,GO:0071407
63187,FUN_035137,gene,no,GO:0071639
63188,FUN_035137,gene,no,GO:0090022
63189,FUN_035137,gene,no,GO:0098792
63190,FUN_035137,gene,no,GO:1900017
63191,FUN_035137,gene,no,GO:1901224
63192,FUN_035137,gene,no,GO:1902523
63193,FUN_035137,gene,no,GO:1904417
63194,FUN_035137,gene,no,GO:2000110
63195,FUN_035137,gene,no,GO:2000363
63196,FUN_041492,gene,no,GO:0005302
63197,FUN_041492,gene,no,GO:0015173
63198,FUN_041492,gene,no,GO:0015192
63199,FUN_041492,gene,no,GO:0015196
63200,FUN_041492,gene,no,GO:0015349
63201,FUN_041492,gene,no,GO:0015801
63202,FUN_041492,gene,no,GO:0016020
63203,FUN_041492,gene,no,GO:0016323
63204,FUN_041492,gene,no,GO:0070327
63205,FUN_003892,gene,no,GO:0005576
63206,FUN_005230,gene,no,GO:0005813
63207,FUN_008559,gene,no,GO:0004888
63208,FUN_008559,gene,no,GO:0005231
63209,FUN_008559,gene,no,GO:0005886
63210,FUN_008559,gene,no,GO:0007165
63211,FUN_008559,gene,no,GO:0007268
63212,FUN_008559,gene,no,GO:0022848
63213,FUN_008559,gene,no,GO:0030594
63214,FUN_008559,gene,no,GO:0034220
63215,FUN_008559,gene,no,GO:0042391
63216,FUN_008559,gene,no,GO:0042995
63217,FUN_008559,gene,no,GO:0043005
63218,FUN_008559,gene,no,GO:0045202
63219,FUN_008559,gene,no,GO:0045211
63220,FUN_008559,gene,no,GO:0050877
63221,FUN_008559,gene,no,GO:1904315
63222,FUN_010832,gene,no,GO:0000122
63223,FUN_010832,gene,no,GO:0000785
63224,FUN_010832,gene,no,GO:0000978
63225,FUN_010832,gene,no,GO:0000981
63226,FUN_010832,gene,no,GO:0001046
63227,FUN_010832,gene,no,GO:0001228
63228,FUN_010832,gene,no,GO:0003700
63229,FUN_010832,gene,no,GO:0005634
63230,FUN_010832,gene,no,GO:0006357
63231,FUN_010832,gene,no,GO:0007267
63232,FUN_010832,gene,no,GO:0007623
63233,FUN_010832,gene,no,GO:0008285
63234,FUN_010832,gene,no,GO:0009267
63235,FUN_010832,gene,no,GO:0030282
63236,FUN_010832,gene,no,GO:0035019
63237,FUN_010832,gene,no,GO:0042752
63238,FUN_010832,gene,no,GO:0045672
63239,FUN_010832,gene,no,GO:0045892
63240,FUN_010832,gene,no,GO:0045944
63241,FUN_010832,gene,no,GO:0046872
63242,FUN_010832,gene,no,GO:1990837
63243,FUN_018397,gene,no,GO:0000122
63244,FUN_018397,gene,no,GO:0000978
63245,FUN_018397,gene,no,GO:0000981
63246,FUN_018397,gene,no,GO:0001228
63247,FUN_018397,gene,no,GO:0003677
63248,FUN_018397,gene,no,GO:0003700
63249,FUN_018397,gene,no,GO:0005634
63250,FUN_018397,gene,no,GO:0005654
63251,FUN_018397,gene,no,GO:0005829
63252,FUN_018397,gene,no,GO:0006357
63253,FUN_018397,gene,no,GO:0007409
63254,FUN_018397,gene,no,GO:0007411
63255,FUN_018397,gene,no,GO:0042593
63256,FUN_018397,gene,no,GO:0045604
63257,FUN_018397,gene,no,GO:0045893
63258,FUN_018397,gene,no,GO:0045944
63259,FUN_018397,gene,no,GO:0046872
63260,FUN_018397,gene,no,GO:0048813
63261,FUN_018397,gene,no,GO:0061179
63262,FUN_018397,gene,no,GO:1904178
63263,FUN_023216,gene,no,GO:0000978
63264,FUN_023216,gene,no,GO:0000981
63265,FUN_023216,gene,no,GO:0005634
63266,FUN_023216,gene,no,GO:0006357
63267,FUN_023216,gene,no,GO:0007399
63268,FUN_023216,gene,no,GO:0030154
63269,FUN_025418,gene,no,GO:0005829
63270,FUN_025418,gene,no,GO:0022008
63271,FUN_031075,gene,no,GO:0000052
63272,FUN_031075,gene,no,GO:0003073
63273,FUN_031075,gene,no,GO:0006525
63274,FUN_031075,gene,no,GO:0006527
63275,FUN_031075,gene,no,GO:0006809
63276,FUN_031075,gene,no,GO:0008270
63277,FUN_031075,gene,no,GO:0008285
63278,FUN_031075,gene,no,GO:0016403
63279,FUN_031075,gene,no,GO:0016597
63280,FUN_031075,gene,no,GO:0017014
63281,FUN_031075,gene,no,GO:0043116
63282,FUN_031075,gene,no,GO:0045429
63283,FUN_031075,gene,no,GO:1900038
63284,FUN_031466,gene,no,GO:0001534
63285,FUN_031466,gene,no,GO:0003341
63286,FUN_031466,gene,no,GO:0005929
63287,FUN_031466,gene,no,GO:0005930
63288,FUN_031466,gene,no,GO:0031514
63289,FUN_031466,gene,no,GO:0035082
63290,FUN_031466,gene,no,GO:0044458
63291,FUN_031466,gene,no,GO:0060091
63292,FUN_031466,gene,no,GO:0060271
63293,FUN_031466,gene,no,GO:0060294
63294,FUN_031466,gene,no,GO:0062177
63295,FUN_031466,gene,no,GO:1904158
63296,FUN_037313,gene,no,GO:0000978
63297,FUN_037313,gene,no,GO:0000981
63298,FUN_037313,gene,no,GO:0005634
63299,FUN_037313,gene,no,GO:0006355
63300,FUN_037313,gene,no,GO:0009653
63301,FUN_037313,gene,no,GO:0021854
63302,FUN_037313,gene,no,GO:0030154
63303,FUN_037390,gene,no,GO:0005576
63304,FUN_037390,gene,no,GO:0005595
63305,FUN_037390,gene,no,GO:0005615
63306,FUN_037390,gene,no,GO:0005788
63307,FUN_037390,gene,no,GO:0007155
63308,FUN_037390,gene,no,GO:0030020
63309,FUN_037390,gene,no,GO:0030199
63310,FUN_037390,gene,no,GO:0035987
63311,FUN_037390,gene,no,GO:0062023
63312,FUN_037390,gene,no,GO:0070062
63313,FUN_037390,gene,no,GO:1903561
63314,FUN_041523,gene,no,GO:0000226
63315,FUN_041523,gene,no,GO:0000278
63316,FUN_041523,gene,no,GO:0003924
63317,FUN_041523,gene,no,GO:0005200
63318,FUN_041523,gene,no,GO:0005525
63319,FUN_041523,gene,no,GO:0005737
63320,FUN_041523,gene,no,GO:0005874
63321,FUN_041585,gene,no,GO:0003779
63322,FUN_041585,gene,no,GO:0005737
63323,FUN_041585,gene,no,GO:0005856
63324,FUN_041585,gene,no,GO:0044087
63325,FUN_043562,gene,no,GO:0005737
63326,FUN_043562,gene,no,GO:0008203
63327,FUN_043562,gene,no,GO:0016020
63328,FUN_043562,gene,no,GO:0016491
63329,FUN_043562,gene,no,GO:0046872
63330,FUN_043562,gene,no,GO:0051537
63331,FUN_001678,gene,no,GO:0004930
63332,FUN_001678,gene,no,GO:0004983
63333,FUN_001678,gene,no,GO:0005886
63334,FUN_001678,gene,no,GO:0007186
63335,FUN_001678,gene,no,GO:0007218
63336,FUN_001678,gene,no,GO:0008188
63337,FUN_001678,gene,no,GO:0008340
63338,FUN_001678,gene,no,GO:0008528
63339,FUN_001678,gene,no,GO:0016020
63340,FUN_001678,gene,no,GO:0042277
63341,FUN_001678,gene,no,GO:0048047
63342,FUN_000370,gene,no,GO:0003924
63343,FUN_000370,gene,no,GO:0005525
63344,FUN_000370,gene,no,GO:0005794
63345,FUN_000370,gene,no,GO:0005813
63346,FUN_000370,gene,no,GO:0005814
63347,FUN_000370,gene,no,GO:0005886
63348,FUN_000370,gene,no,GO:0005929
63349,FUN_000370,gene,no,GO:0006914
63350,FUN_000370,gene,no,GO:0007030
63351,FUN_000370,gene,no,GO:0007409
63352,FUN_000370,gene,no,GO:0010506
63353,FUN_000370,gene,no,GO:0015031
63354,FUN_000370,gene,no,GO:0019003
63355,FUN_000370,gene,no,GO:0030496
63356,FUN_000370,gene,no,GO:0030670
63357,FUN_000370,gene,no,GO:0031267
63358,FUN_000370,gene,no,GO:0032869
63359,FUN_000370,gene,no,GO:0036064
63360,FUN_000370,gene,no,GO:0045335
63361,FUN_000370,gene,no,GO:0055038
63362,FUN_000370,gene,no,GO:0060271
63363,FUN_000370,gene,no,GO:0061512
63364,FUN_000370,gene,no,GO:0072659
63365,FUN_000898,gene,no,GO:0001544
63366,FUN_000898,gene,no,GO:0001547
63367,FUN_000898,gene,no,GO:0005829
63368,FUN_000898,gene,no,GO:0005884
63369,FUN_000898,gene,no,GO:0006915
63370,FUN_000898,gene,no,GO:0007049
63371,FUN_000898,gene,no,GO:0008017
63372,FUN_000898,gene,no,GO:0008093
63373,FUN_000898,gene,no,GO:0008360
63374,FUN_000898,gene,no,GO:0008593
63375,FUN_000898,gene,no,GO:0016020
63376,FUN_000898,gene,no,GO:0030728
63377,FUN_000898,gene,no,GO:0051015
63378,FUN_000898,gene,no,GO:0051726
63379,FUN_000898,gene,no,GO:0051764
63380,FUN_000898,gene,no,GO:0071711
63381,FUN_004073,gene,no,GO:0004930
63382,FUN_004073,gene,no,GO:0005886
63383,FUN_004073,gene,no,GO:0007186
63384,FUN_004073,gene,no,GO:0007218
63385,FUN_004073,gene,no,GO:0007631
63386,FUN_004073,gene,no,GO:0016499
63387,FUN_004073,gene,no,GO:0017046
63388,FUN_004073,gene,no,GO:0051480
63389,FUN_004073,gene,no,GO:0070374
63390,FUN_004206,gene,no,GO:0005829
63391,FUN_004206,gene,no,GO:0006508
63392,FUN_004206,gene,no,GO:0008233
63393,FUN_004506,gene,no,GO:0001917
63394,FUN_004506,gene,no,GO:0004745
63395,FUN_004506,gene,no,GO:0007601
63396,FUN_004506,gene,no,GO:0042572
63397,FUN_004506,gene,no,GO:0052650
63398,FUN_004506,gene,no,GO:0102354
63399,FUN_004506,gene,no,GO:0110095
63400,FUN_005053,gene,no,GO:0003723
63401,FUN_005053,gene,no,GO:0003729
63402,FUN_005053,gene,no,GO:0005634
63403,FUN_005053,gene,no,GO:0005737
63404,FUN_005053,gene,no,GO:0005844
63405,FUN_005053,gene,no,GO:0006396
63406,FUN_005053,gene,no,GO:0017022
63407,FUN_005053,gene,no,GO:0032967
63408,FUN_005053,gene,no,GO:0035613
63409,FUN_005053,gene,no,GO:0045727
63410,FUN_005053,gene,no,GO:0048027
63411,FUN_005053,gene,no,GO:1902416
63412,FUN_005053,gene,no,GO:1990825
63413,FUN_005053,gene,no,GO:1990904
63414,FUN_010640,gene,no,GO:0003723
63415,FUN_010640,gene,no,GO:0003743
63416,FUN_010640,gene,no,GO:0005737
63417,FUN_010640,gene,no,GO:0010494
63418,FUN_010640,gene,no,GO:0032057
63419,FUN_010640,gene,no,GO:0034198
63420,FUN_010640,gene,no,GO:0034644
63421,FUN_010640,gene,no,GO:0034976
63422,FUN_010640,gene,no,GO:0036499
63423,FUN_013611,gene,no,GO:0000226
63424,FUN_013611,gene,no,GO:0001764
63425,FUN_013611,gene,no,GO:0005113
63426,FUN_013611,gene,no,GO:0005119
63427,FUN_013611,gene,no,GO:0005813
63428,FUN_013611,gene,no,GO:0005829
63429,FUN_013611,gene,no,GO:0005930
63430,FUN_013611,gene,no,GO:0007601
63431,FUN_013611,gene,no,GO:0007608
63432,FUN_013611,gene,no,GO:0008594
63433,FUN_013611,gene,no,GO:0009566
63434,FUN_013611,gene,no,GO:0016358
63435,FUN_013611,gene,no,GO:0021591
63436,FUN_013611,gene,no,GO:0021756
63437,FUN_013611,gene,no,GO:0021766
63438,FUN_013611,gene,no,GO:0021987
63439,FUN_013611,gene,no,GO:0030534
63440,FUN_013611,gene,no,GO:0031514
63441,FUN_013611,gene,no,GO:0034451
63442,FUN_013611,gene,no,GO:0034464
63443,FUN_013611,gene,no,GO:0042048
63444,FUN_013611,gene,no,GO:0042445
63445,FUN_013611,gene,no,GO:0043001
63446,FUN_013611,gene,no,GO:0044255
63447,FUN_013611,gene,no,GO:0045444
63448,FUN_013611,gene,no,GO:0045494
63449,FUN_013611,gene,no,GO:0048854
63450,FUN_013611,gene,no,GO:0051216
63451,FUN_013611,gene,no,GO:0051219
63452,FUN_013611,gene,no,GO:0060170
63453,FUN_013611,gene,no,GO:0060271
63454,FUN_013611,gene,no,GO:0060296
63455,FUN_013611,gene,no,GO:0061351
63456,FUN_013611,gene,no,GO:0061512
63457,FUN_013611,gene,no,GO:0061629
63458,FUN_013611,gene,no,GO:1905515
63459,FUN_011898,gene,no,GO:0005783
63460,FUN_011898,gene,no,GO:0005886
63461,FUN_011898,gene,no,GO:0070059
63462,FUN_012386,gene,yes,GO:0005576
63463,FUN_012386,gene,yes,GO:0007218
63464,FUN_015427,gene,no,GO:0000082
63465,FUN_015427,gene,no,GO:0000209
63466,FUN_015427,gene,no,GO:0000932
63467,FUN_015427,gene,no,GO:0001843
63468,FUN_015427,gene,no,GO:0004842
63469,FUN_015427,gene,no,GO:0008270
63470,FUN_015427,gene,no,GO:0008543
63471,FUN_015427,gene,no,GO:0010586
63472,FUN_015427,gene,no,GO:0010608
63473,FUN_015427,gene,no,GO:0016567
63474,FUN_015427,gene,no,GO:0017148
63475,FUN_015427,gene,no,GO:0021915
63476,FUN_015427,gene,no,GO:0030371
63477,FUN_015427,gene,no,GO:0035196
63478,FUN_015427,gene,no,GO:0035198
63479,FUN_015427,gene,no,GO:0035278
63480,FUN_015427,gene,no,GO:0043161
63481,FUN_015427,gene,no,GO:0051246
63482,FUN_015427,gene,no,GO:0051865
63483,FUN_015427,gene,no,GO:0060964
63484,FUN_015427,gene,no,GO:0061158
63485,FUN_015427,gene,no,GO:0061630
63486,FUN_015427,gene,no,GO:0071310
63487,FUN_015427,gene,no,GO:0072089
63488,FUN_015427,gene,no,GO:2000177
63489,FUN_015427,gene,no,GO:2000637
63490,FUN_022535,gene,no,GO:0005576
63491,FUN_022677,gene,no,GO:0005743
63492,FUN_022677,gene,no,GO:0006839
63493,FUN_022677,gene,no,GO:0022857
63494,FUN_026895,gene,no,GO:0000139
63495,FUN_026895,gene,no,GO:0001658
63496,FUN_026895,gene,no,GO:0005886
63497,FUN_026895,gene,no,GO:0006024
63498,FUN_026895,gene,no,GO:0006477
63499,FUN_026895,gene,no,GO:0008467
63500,FUN_026895,gene,no,GO:0015012
63501,FUN_026895,gene,no,GO:0033872
63502,FUN_034048,gene,no,GO:0005634
63503,FUN_034048,gene,no,GO:0005654
63504,FUN_034048,gene,no,GO:0005730
63505,FUN_034048,gene,no,GO:0005737
63506,FUN_034048,gene,no,GO:0005829
63507,FUN_034048,gene,no,GO:0016746
63508,FUN_034048,gene,no,GO:0016787
63509,FUN_034048,gene,no,GO:0045944
63510,FUN_033731,gene,no,GO:0005736
63511,FUN_033731,gene,no,GO:0006352
63512,FUN_034865,gene,no,GO:0003779
63513,FUN_034865,gene,no,GO:0005634
63514,FUN_034865,gene,no,GO:0005737
63515,FUN_034865,gene,no,GO:0005885
63516,FUN_034865,gene,no,GO:0030041
63517,FUN_034865,gene,no,GO:0034314
63518,FUN_034865,gene,no,GO:0035861
63519,FUN_034865,gene,no,GO:0042995
63520,FUN_036984,gene,no,GO:0000978
63521,FUN_036984,gene,no,GO:0000981
63522,FUN_036984,gene,no,GO:0001228
63523,FUN_036984,gene,no,GO:0001889
63524,FUN_036984,gene,no,GO:0001952
63525,FUN_036984,gene,no,GO:0002064
63526,FUN_036984,gene,no,GO:0003309
63527,FUN_036984,gene,no,GO:0003310
63528,FUN_036984,gene,no,GO:0003311
63529,FUN_036984,gene,no,GO:0003677
63530,FUN_036984,gene,no,GO:0003682
63531,FUN_036984,gene,no,GO:0003700
63532,FUN_036984,gene,no,GO:0005634
63533,FUN_036984,gene,no,GO:0005654
63534,FUN_036984,gene,no,GO:0006006
63535,FUN_036984,gene,no,GO:0006357
63536,FUN_036984,gene,no,GO:0007179
63537,FUN_036984,gene,no,GO:0007219
63538,FUN_036984,gene,no,GO:0007492
63539,FUN_036984,gene,no,GO:0009653
63540,FUN_036984,gene,no,GO:0016477
63541,FUN_036984,gene,no,GO:0030183
63542,FUN_036984,gene,no,GO:0030335
63543,FUN_036984,gene,no,GO:0030512
63544,FUN_036984,gene,no,GO:0031016
63545,FUN_036984,gene,no,GO:0031018
63546,FUN_036984,gene,no,GO:0035883
63547,FUN_036984,gene,no,GO:0045165
63548,FUN_036984,gene,no,GO:0045944
63549,FUN_036984,gene,no,GO:0048536
63550,FUN_036984,gene,no,GO:0060271
63551,FUN_036984,gene,no,GO:1990837
63552,FUN_038807,gene,no,GO:0003924
63553,FUN_038807,gene,no,GO:0005525
63554,FUN_038807,gene,no,GO:0005737
63555,FUN_038807,gene,no,GO:0005794
63556,FUN_038807,gene,no,GO:0006886
63557,FUN_038807,gene,no,GO:0016192
63558,FUN_037900,gene,no,GO:0030332
63559,FUN_037940,gene,yes,GO:0005524
63560,FUN_037940,gene,yes,GO:0005737
63561,FUN_037940,gene,yes,GO:0005856
63562,FUN_037940,gene,yes,GO:0016787
63563,FUN_003869,gene,no,GO:0004609
63564,FUN_003869,gene,no,GO:0008654
63565,FUN_002697,gene,no,GO:0003858
63566,FUN_002697,gene,no,GO:0005737
63567,FUN_002697,gene,no,GO:0006629
63568,FUN_002697,gene,no,GO:0016617
63569,FUN_002697,gene,no,GO:0016628
63570,FUN_002697,gene,no,GO:0019290
63571,FUN_002697,gene,no,GO:0042168
63572,FUN_002697,gene,no,GO:0055072
63573,FUN_016686,gene,no,GO:0000049
63574,FUN_016686,gene,no,GO:0005506
63575,FUN_016686,gene,no,GO:0005737
63576,FUN_016686,gene,no,GO:0016706
63577,FUN_016686,gene,no,GO:0031591
63578,FUN_016686,gene,no,GO:0042803
63579,FUN_016686,gene,no,GO:0102524
63580,FUN_024717,gene,no,GO:0000082
63581,FUN_024717,gene,no,GO:0000932
63582,FUN_024717,gene,no,GO:0004842
63583,FUN_024717,gene,no,GO:0008270
63584,FUN_024717,gene,no,GO:0008543
63585,FUN_024717,gene,no,GO:0010586
63586,FUN_024717,gene,no,GO:0021915
63587,FUN_024717,gene,no,GO:0035198
63588,FUN_024717,gene,no,GO:0035278
63589,FUN_024717,gene,no,GO:0051865
63590,FUN_024717,gene,no,GO:0060964
63591,FUN_024717,gene,no,GO:0072089
63592,FUN_024717,gene,no,GO:2000177
63593,FUN_026736,gene,no,GO:0002250
63594,FUN_026736,gene,no,GO:0005886
63595,FUN_026736,gene,no,GO:0016020
63596,FUN_026736,gene,no,GO:0032393
63597,FUN_026736,gene,no,GO:0042288
63598,FUN_026736,gene,no,GO:0042590
63599,FUN_026049,gene,no,GO:0005886
63600,FUN_026049,gene,no,GO:0007158
63601,FUN_026049,gene,no,GO:0007268
63602,FUN_026049,gene,no,GO:0007612
63603,FUN_026049,gene,no,GO:0009986
63604,FUN_026049,gene,no,GO:0016020
63605,FUN_026049,gene,no,GO:0035176
63606,FUN_026049,gene,no,GO:0038023
63607,FUN_026049,gene,no,GO:0042043
63608,FUN_026049,gene,no,GO:0045202
63609,FUN_026049,gene,no,GO:0048488
63610,FUN_026049,gene,no,GO:0050804
63611,FUN_026049,gene,no,GO:0050839
63612,FUN_026049,gene,no,GO:0071625
63613,FUN_026049,gene,no,GO:0097104
63614,FUN_026049,gene,no,GO:0097105
63615,FUN_026049,gene,no,GO:0097110
63616,FUN_026049,gene,no,GO:0098793
63617,FUN_026049,gene,no,GO:0098839
63618,FUN_026049,gene,no,GO:0098983
63619,FUN_026049,gene,no,GO:0098985
63620,FUN_026049,gene,no,GO:0099054
63621,FUN_026049,gene,no,GO:0099634
63622,FUN_027925,gene,no,GO:0005886
63623,FUN_027925,gene,no,GO:0007186
63624,FUN_027925,gene,no,GO:0007601
63625,FUN_027925,gene,no,GO:0007602
63626,FUN_027925,gene,no,GO:0008020
63627,FUN_027925,gene,no,GO:0008377
63628,FUN_027925,gene,no,GO:0009881
63629,FUN_027925,gene,no,GO:0071482
63630,FUN_027950,gene,no,GO:0007165
63631,FUN_027950,gene,no,GO:0008081
63632,FUN_027950,gene,no,GO:0016042
63633,FUN_027950,gene,no,GO:0045202
63634,FUN_030409,gene,no,GO:0000786
63635,FUN_030409,gene,no,GO:0003677
63636,FUN_030409,gene,no,GO:0005634
63637,FUN_030409,gene,no,GO:0030527
63638,FUN_030409,gene,no,GO:0046982
63639,FUN_030463,gene,no,GO:0000786
63640,FUN_030463,gene,no,GO:0003677
63641,FUN_030463,gene,no,GO:0005634
63642,FUN_030463,gene,no,GO:0030527
63643,FUN_030463,gene,no,GO:0046982
63644,FUN_033034,gene,no,GO:0000922
63645,FUN_033034,gene,no,GO:0005737
63646,FUN_033034,gene,no,GO:0005815
63647,FUN_033034,gene,no,GO:0007049
